"File";"Precision";"Recall";"F1"
"TUW-233317-ref8";"100,00";"80,00";"80,00"
"TUW-233317-ref9";"77,78";"63,64";"58,33"
"TUW-233317-ref10";"100,00";"77,78";"77,78"
"TUW-233317-ref11";"100,00";"90,00";"90,00"
"TUW-233317-ref12";"100,00";"71,43";"71,43"
"TUW-233317-ref13";"100,00";"80,00";"80,00"
"TUW-233317-ref14";"100,00";"90,00";"90,00"
"TUW-233657-ref1";"80,00";"50,00";"50,00"
"TUW-233657-ref2";"100,00";"80,00";"80,00"
"TUW-233657-ref3";"100,00";"88,89";"88,89"
"TUW-233657-ref4";"40,00";"22,22";"20,00"
"TUW-233657-ref5";"75,00";"50,00";"50,00"
"TUW-233657-ref6";"100,00";"88,89";"88,89"
"TUW-233657-ref7";"100,00";"70,00";"70,00"
"TUW-233657-ref8";"88,89";"80,00";"80,00"
"TUW-233657-ref9";"88,89";"80,00";"80,00"
"TUW-233657-ref10";"100,00";"90,00";"90,00"
"TUW-233657-ref11";"77,78";"70,00";"70,00"
"TUW-233657-ref12";"83,33";"71,43";"62,50"
"TUW-233657-ref13";"100,00";"75,00";"75,00"
"TUW-236063-ref1";"66,67";"57,14";"50,00"
"TUW-236063-ref2";"80,00";"57,14";"57,14"
"TUW-236063-ref4";"80,00";"57,14";"50,00"
"TUW-236120-ref3";"42,86";"42,86";"37,50"
"TUW-236120-ref5";"66,67";"50,00";"44,44"
"TUW-236120-ref8";"6,25";"11,11";"5,56"
"TUW-236120-ref12";"33,33";"28,57";"22,22"
"TUW-236120-ref15";"50,00";"33,33";"28,57"
"TUW-236120-ref16";"50,00";"33,33";"28,57"
"TUW-236120-ref18";"50,00";"33,33";"28,57"
"TUW-236120-ref19";"40,00";"28,57";"25,00"
"TUW-237297-ref1";"83,33";"71,43";"62,50"
"TUW-237297-ref2";"66,67";"57,14";"50,00"
"TUW-237297-ref3";"71,43";"50,00";"50,00"
"TUW-237297-ref4";"75,00";"66,67";"60,00"
"TUW-237297-ref6";"100,00";"90,00";"90,00"
"TUW-237297-ref8";"71,43";"50,00";"50,00"
"TUW-240858-ref1";"100,00";"71,43";"71,43"
"TUW-240858-ref2";"95,83";"85,19";"85,19"
"TUW-240858-ref3";"95,83";"85,19";"85,19"
"TUW-240858-ref5";"50,79";"50,00";"42,98"
"TUW-240858-ref6";"71,43";"62,50";"62,50"
"TUW-240858-ref7";"50,00";"33,33";"28,57"
"TUW-240858-ref8";"25,38";"50,00";"24,55"
"TUW-240858-ref11";"71,43";"62,50";"62,50"
"TUW-240858-ref12";"25,00";"37,50";"24,00"
"TUW-245799-ref1";"100,00";"71,43";"71,43"
"TUW-245799-ref2";"100,00";"81,82";"81,82"
"TUW-245799-ref3";"66,67";"58,33";"48,57"
"TUW-245799-ref4";"80,00";"57,14";"57,14"
"TUW-245799-ref5";"87,50";"70,00";"70,00"
"TUW-245799-ref6";"80,00";"57,14";"50,00"
"TUW-245799-ref7";"37,50";"35,71";"26,67"
"TUW-247301-ref1";"95,83";"85,19";"85,19"
"TUW-247301-ref2";"65,45";"77,78";"60,96"
"TUW-247301-ref5";"60,00";"42,86";"42,86"
"TUW-247301-ref6";"71,43";"62,50";"62,50"
"TUW-247301-ref7";"71,43";"62,50";"62,50"
"TUW-247741-ref1";"95,83";"71,88";"71,88"
"TUW-247741-ref2";"85,71";"75,00";"75,00"
"TUW-247741-ref3";"85,71";"75,00";"75,00"
"TUW-247741-ref4";"85,71";"75,00";"75,00"
"TUW-247741-ref5";"75,00";"66,67";"66,67"
"TUW-247741-ref6";"75,00";"66,67";"66,67"
"TUW-247741-ref7";"87,50";"77,78";"77,78"
"TUW-247741-ref8";"80,00";"66,67";"66,67"
"TUW-247741-ref9";"80,00";"66,67";"66,67"
"TUW-247741-ref10";"60,00";"37,50";"37,50"
"TUW-247741-ref11";"87,50";"77,78";"77,78"
"TUW-247741-ref12";"87,50";"77,78";"77,78"
"TUW-247741-ref13";"77,78";"70,00";"70,00"
"TUW-247741-ref14";"75,00";"66,67";"66,67"
"TUW-247741-ref15";"66,67";"44,44";"40,00"
"TUW-247741-ref16";"40,00";"33,33";"28,57"
"TUW-247741-ref17";"40,00";"25,00";"22,22"
"TUW-247741-ref18";"88,89";"72,73";"72,73"
"TUW-247741-ref19";"83,33";"55,56";"55,56"
"TUW-247743-ref1";"100,00";"70,00";"70,00"
"TUW-247743-ref2";"100,00";"60,00";"60,00"
"TUW-247743-ref3";"83,33";"62,50";"55,56"
"TUW-247743-ref4";"100,00";"62,50";"62,50"
"TUW-247743-ref5";"100,00";"60,00";"60,00"
"TUW-247743-ref6";"75,00";"42,86";"37,50"
"TUW-247743-ref7";"83,33";"71,43";"71,43"
"TUW-247743-ref8";"71,43";"50,00";"50,00"
"TUW-247743-ref9";"100,00";"85,71";"85,71"
"TUW-247743-ref10";"66,67";"50,00";"40,00"
"TUW-247743-ref11";"83,33";"62,50";"55,56"
"TUW-247743-ref12";"100,00";"70,00";"70,00"
"TUW-247743-ref13";"100,00";"66,67";"66,67"
"TUW-247743-ref17";"80,00";"57,14";"57,14"
"TUW-247743-ref18";"83,33";"62,50";"62,50"
"TUW-247743-ref19";"85,71";"66,67";"66,67"
"TUW-247743-ref20";"50,00";"33,33";"30,00"
"TUW-247743-ref21";"80,00";"50,00";"50,00"
"TUW-251544-ref1";"71,43";"50,00";"50,00"
"TUW-251544-ref4";"57,14";"44,44";"44,44"
"TUW-251544-ref6";"80,00";"66,67";"66,67"
"TUW-251544-ref7";"33,33";"14,29";"14,29"
"TUW-251544-ref8";"25,00";"12,50";"11,11"
"TUW-251544-ref10";"33,33";"20,00";"16,67"
"TUW-251544-ref11";"80,00";"66,67";"66,67"
"TUW-252847-ref1";"100,00";"90,00";"90,00"
"TUW-252847-ref2";"100,00";"90,00";"90,00"
"TUW-252847-ref3";"88,89";"88,89";"80,00"
"TUW-252847-ref4";"100,00";"87,50";"87,50"
"TUW-252847-ref5";"60,00";"50,00";"42,86"
"TUW-252847-ref6";"100,00";"87,50";"87,50"
"TUW-252847-ref7";"100,00";"90,00";"90,00"
"TUW-252847-ref8";"100,00";"87,50";"87,50"
"TUW-252847-ref9";"100,00";"87,50";"87,50"
"TUW-252847-ref10";"100,00";"87,50";"87,50"
"TUW-252847-ref11";"100,00";"87,50";"87,50"
"TUW-252847-ref12";"100,00";"71,43";"71,43"
"TUW-252847-ref13";"96,67";"69,05";"69,05"
"TUW-252847-ref14";"96,67";"69,05";"69,05"
"TUW-252847-ref15";"100,00";"83,33";"83,33"
"TUW-252847-ref16";"97,22";"72,92";"72,92"
"TUW-252847-ref17";"97,14";"75,56";"75,56"
"TUW-252847-ref18";"100,00";"83,33";"83,33"
"TUW-255712-ref25";"75,00";"60,00";"60,00"
"TUW-257397-ref1";"100,00";"90,00";"90,00"
"TUW-257397-ref2";"100,00";"88,89";"88,89"
"TUW-257397-ref3";"100,00";"90,00";"90,00"
"TUW-257397-ref4";"100,00";"83,33";"83,33"
"TUW-257397-ref5";"100,00";"77,78";"77,78"
"TUW-257397-ref6";"100,00";"81,82";"81,82"
"TUW-257397-ref8";"53,41";"54,55";"49,44"
"TUW-257397-ref9";"80,00";"72,73";"72,73"
"TUW-257397-ref10";"87,50";"77,78";"77,78"
"TUW-257397-ref11";"71,43";"55,56";"55,56"
"TUW-257397-ref12";"90,00";"81,82";"81,82"
"TUW-257397-ref14";"58,44";"63,64";"50,77"
"TUW-257397-ref16";"66,67";"58,33";"52,31"
"TUW-257397-ref19";"46,67";"55,56";"39,39"
"TUW-257397-ref21";"42,42";"45,45";"36,92"
"TUW-257397-ref23";"66,67";"77,78";"61,82"
"TUW-257397-ref24";"90,00";"81,82";"81,82"
"TUW-257397-ref25";"88,89";"80,00";"80,00"
"TUW-257397-ref26";"85,71";"60,00";"60,00"
"TUW-257397-ref27";"83,33";"41,67";"41,67"
"TUW-257397-ref28";"87,50";"63,64";"63,64"
"TUW-257397-ref29";"88,89";"72,73";"72,73"
"TUW-257870-ref2";"70,00";"70,00";"63,64"
"TUW-257870-ref3";"70,00";"63,64";"58,33"
"Average";"78,71";"65,67";"63,44"
