"File";"Precision";"Recall";"F1"
"TUW-140253-ref27";"83,33";"55,56";"55,56"
"TUW-140253-ref28";"85,71";"60,00";"54,55"
"TUW-140253-ref29";"100,00";"71,43";"71,43"
"TUW-140253-ref30";"66,67";"57,14";"50,00"
"TUW-140253-ref31";"100,00";"85,71";"85,71"
"TUW-140253-ref32";"83,33";"55,56";"55,56"
"TUW-140253-ref33";"100,00";"90,00";"90,00"
"TUW-140253-ref34";"87,50";"70,00";"63,64"
"TUW-140253-ref35";"75,00";"42,86";"42,86"
"TUW-140308-ref1";"75,00";"60,00";"60,00"
"TUW-140308-ref2";"71,43";"41,67";"41,67"
"TUW-140308-ref3";"33,33";"12,50";"12,50"
"TUW-140308-ref4";"100,00";"87,50";"87,50"
"TUW-140533-ref1";"60,00";"42,86";"42,86"
"TUW-140533-ref3";"66,67";"33,33";"33,33"
"TUW-140533-ref4";"71,43";"55,56";"50,00"
"TUW-140533-ref5";"51,43";"32,14";"28,57"
"TUW-140533-ref6";"50,00";"33,33";"25,00"
"TUW-140533-ref8";"0,00";"0,00";"0,00"
"TUW-140533-ref9";"25,00";"16,67";"12,50"
"TUW-140533-ref10";"20,00";"16,67";"12,50"
"TUW-140533-ref11";"25,00";"16,67";"12,50"
"TUW-140533-ref12";"33,33";"8,33";"8,33"
"TUW-140533-ref13";"50,00";"33,33";"33,33"
"TUW-140533-ref14";"14,29";"14,29";"10,00"
"TUW-140533-ref16";"50,00";"28,57";"28,57"
"TUW-140533-ref17";"75,00";"50,00";"50,00"
"TUW-140533-ref18";"33,33";"14,29";"14,29"
"TUW-140533-ref19";"60,00";"50,00";"42,86"
"TUW-140533-ref21";"57,14";"33,33";"33,33"
"TUW-140533-ref23";"75,00";"37,50";"37,50"
"TUW-140533-ref24";"42,86";"30,00";"30,00"
"TUW-140533-ref25";"33,33";"10,00";"10,00"
"TUW-140533-ref27";"33,33";"16,67";"16,67"
"TUW-140533-ref28";"67,86";"38,46";"37,36"
"TUW-140533-ref29";"40,00";"16,67";"15,38"
"TUW-140533-ref30";"66,67";"35,00";"37,14"
"TUW-140533-ref31";"60,00";"40,00";"37,78"
"TUW-140533-ref32";"66,67";"35,00";"37,14"
"TUW-140533-ref33";"33,33";"20,00";"20,00"
"TUW-140533-ref34";"25,00";"16,67";"14,29"
"TUW-140533-ref37";"33,33";"16,67";"14,29"
"TUW-140533-ref38";"16,67";"11,11";"11,11"
"TUW-140533-ref39";"25,00";"16,67";"12,50"
"TUW-140867-ref1";"90,91";"18,18";"18,18"
"TUW-140867-ref3";"66,67";"33,33";"33,33"
"TUW-140867-ref4";"66,67";"33,33";"33,33"
"TUW-140867-ref5";"66,67";"28,57";"28,57"
"TUW-140867-ref6";"80,00";"66,67";"57,14"
"TUW-140867-ref7";"50,00";"33,33";"33,33"
