"path";"PDF";"original";"extracted";"PublicationType";"Title";"Abstract";"Abstract (german)";"Keywords";"Authors";"Emails";"Author-Emails";"Affiliations";"Author-Affiliations";"Source";"Volume";"Issue";"Page from";"Page to";"Year";"Doi";"Sections";"Section-Levels";"Section-References";"References";"Precision";"Recall";"F1"
"TUW-198408";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-198408.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-198408-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-198408-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"66,67";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"61,54";"0,00";"0,00";"98,11";"79,17";"32,13";"29,67"
"TUW-200745";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200745.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200745-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-200745-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"33,33";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"8,16";"0,00";"0,00";"100,00";"33,85";"18,69";"12,86"
"TUW-200748";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200748.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200748-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-200748-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"40,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"6,35";"0,00";"0,00";"96,20";"35,80";"17,87";"12,96"
"TUW-200948";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200948.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200948-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-200948-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"76,92";"0,00";"0,00";"90,91";"66,29";"24,69";"24,35"
"TUW-200950";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200950.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200950-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-200950-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"42,86";"0,00";"0,00";"100,00";"40,00";"12,12";"12,99"
"TUW-200959";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200959.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200959-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-200959-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"NA";"NA";"80,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"55,56";"0,00";"0,00";"100,00";"57,29";"25,00";"23,56"
"TUW-201066";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201066.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201066-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-201066-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"NA";"NA";"NA";"85,71";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"88,89";"0,00";"0,00";"100,00";"88,75";"50,00";"46,83"
"TUW-201160";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201160.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201160-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-201160-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"NA";"NA";"NA";"80,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"83,33";"0,00";"0,00";"100,00";"84,52";"50,00";"45,42"
"TUW-201167";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201167.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201167-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-201167-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"NA";"NA";"NA";"85,71";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"0,00";"0,00";"100,00";"62,50";"37,50";"33,93"
"TUW-201821";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201821.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201821-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-201821-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"NA";"NA";"66,67";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"83,33";"0,00";"0,00";"100,00";"55,36";"25,00";"20,83"
"TUW-202034";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-202034.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-202034-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-202034-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"25,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"20,00";"0,00";"0,00";"100,00";"38,10";"19,41";"13,18"
"TUW-202824";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-202824.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-202824-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-202824-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"85,71";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"75,00";"62,50";"34,38";"28,97"
"TUW-203409";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-203409.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-203409-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-203409-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"0,00";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"0,00";"NA";"NA";"58,33";"25,00";"23,21"
"TUW-203924";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-203924.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-203924-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-203924-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"0,00";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"54,55";"0,00";"0,00";"74,28";"65,00";"20,91";"22,88"
"TUW-204724";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-204724.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-204724-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-204724-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"NA";"0,00";"66,67";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"40,00";"0,00";"0,00";"86,96";"70,23";"26,94";"24,47"
"TUW-205557";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-205557.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-205557-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-205557-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"100,00";"50,00";"33,33";"28,57"
"TUW-205933";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-205933.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-205933-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-205933-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"33,33";"NA";"0,00";"85,71";"44,44";"13,54";"14,88"
"TUW-213513";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-213513.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-213513-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-213513-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"NA";"NA";"NA";"66,67";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"0,00";"0,00";"100,00";"56,25";"30,00";"25,24"
"TUW-216744";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-216744.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-216744-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-216744-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"0,00";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"60,00";"0,00";"0,00";"94,12";"62,50";"21,99";"21,18"
"TUW-217690";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-217690.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-217690-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-217690-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"NA";"0,00";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"75,00";"0,00";"0,00";"100,00";"40,00";"20,00";"17,50"
"TUW-217971";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-217971.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-217971-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-217971-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"NA";"NA";"100,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"73,68";"0,00";"0,00";"100,00";"69,44";"30,00";"30,41"
"TUW-221215";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-221215.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-221215-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-221215-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"8,16";"0,00";"0,00";"95,45";"26,80";"9,13";"9,42"
"TUW-223906";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-223906.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-223906-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-223906-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"66,67";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"75,00";"0,00";"0,00";"100,00";"81,25";"28,85";"26,28"
"TUW-223973";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-223973.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-223973-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-223973-xstream.xml"")";"Buchbeiträge";"0,00";"0,00";"NA";"0,00";"80,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"62,50";"0,00";"0,00";"97,78";"59,52";"25,12";"24,03"
"TUW-225252";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-225252.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-225252-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-225252-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"NA";"NA";"NA";"88,89";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"66,67";"0,00";"0,00";"100,00";"86,67";"45,83";"44,44"
"TUW-226000";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-226000.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-226000-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-226000-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"0,00";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"80,00";"0,00";"0,00";"84,61";"67,92";"25,86";"26,46"
"TUW-226016";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-226016.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-226016-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-226016-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"42,86";"0,00";"0,00";"0,00";"18,18";"3,21";"3,90"
"TUW-228620";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-228620.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-228620-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-228620-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"0,00";"NA";"0,00";"98,88";"25,00";"7,52";"7,61"
"TUW-231707";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-231707.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-231707-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-231707-xstream.xml"")";"Buchbeiträge";"100,00";"0,00";"NA";"NA";"66,67";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"52,63";"0,00";"0,00";"100,00";"80,36";"37,96";"35,48"
"TUW-233317";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-233317.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-233317-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-233317-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"60,00";"0,00";"0,00";"100,00";"65,00";"21,67";"21,67"
"TUW-233657";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-233657.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-233657-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-233657-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"0,00";"50,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"62,50";"0,00";"0,00";"91,67";"80,36";"24,18";"25,35"
"TUW-236063";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-236063.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-236063-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-236063-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"0,00";"0,00";"100,00";"68,75";"33,33";"31,75"
"TUW-236120";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-236120.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-236120-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-236120-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"47,06";"0,00";"0,00";"73,33";"70,00";"15,94";"18,37"
"TUW-237297";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-237297.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-237297-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-237297-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"NA";"0,00";"100,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"50,00";"NA";"0,00";"82,35";"55,21";"34,72";"29,04"
"TUW-240858";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-240858.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-240858-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-240858-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"66,67";"0,00";"0,00";"92,31";"64,74";"23,54";"23,54"
"TUW-245336";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-245336.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-245336-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-245336-xstream.xml"")";"Buchbeiträge";"100,00";"0,00";"NA";"NA";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"66,67";"0,00";"0,00";"97,78";"75,00";"56,52";"47,30"
"TUW-245799";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-245799.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-245799-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-245799-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"28,57";"0,00";"0,00";"92,31";"83,33";"15,82";"16,99"
"TUW-247301";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-247301.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-247301-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-247301-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"NA";"NA";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"0,00";"0,00";"100,00";"68,75";"30,00";"28,57"
"TUW-247741";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-247741.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-247741-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-247741-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"NA";"0,00";"33,33";"NA";"NA";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"63,16";"0,00";"0,00";"100,00";"52,08";"15,66";"16,37"
"TUW-247743";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-247743.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-247743-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-247743-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"66,67";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"0,00";"0,00";"0,00";"95,00";"37,50";"17,32";"14,70"
"TUW-251544";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-251544.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-251544-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-251544-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"NA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"50,00";"0,00";"0,00";"62,50";"68,75";"15,25";"17,71"
"TUW-252847";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-252847.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-252847-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\parscit\parscit-TUW-252847-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"55,55";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"93,33";"0,00";"0,00";"100,00";"82,29";"29,49";"26,84"
