"path";"PDF";"original";"extracted";"PublicationType";"Title";"Publicationtype";"Abstract";"Keywords";"Authors";"Emails";"Author-Emails";"Affiliations";"Author-Affiliations";"Source";"Volume";"Issue";"Page from";"Page to";"Date";"Doi";"Sections";"Section-Levels";"Section-References";"References";"Precision";"Recall";"F1"
"TUW-233317";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-233317.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-233317-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-233317-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"100,00";"75,00";"100,00";"0,00";"100,00";"75,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"76,92";"0,00";"72,73";"100,00";"79,06";"73,08";"69,20"
"TUW-233657";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-233657.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-233657-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-233657-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"100,00";"72,73";"100,00";"100,00";"28,57";"14,81";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"80,00";"22,22";"40,00";"96,00";"78,51";"66,67";"65,72"
"TUW-236063";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-236063.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-236063-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-236063-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"57,14";"0,00";"100,00";"100,00";"75,00";"46,67";"45,71"
"TUW-236120";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-236120.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-236120-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-236120-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"100,00";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"37,50";"0,00";"0,00";"27,27";"88,64";"64,68";"66,52"
"TUW-237297";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-237297.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-237297-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-237297-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"0,00";"100,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"54,55";"NA";"40,00";"88,89";"59,55";"58,02";"43,95"
"TUW-240858";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-240858.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-240858-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-240858-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"44,44";"0,00";"57,14";"100,00";"93,33";"73,61";"75,13"
"TUW-245336";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-245336.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-245336-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-245336-xstream.xml"")";"Buchbeiträge";"100,00";"0,00";"100,00";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"0,00";"100,00";"100,00";"100,00";"75,00";"75,00"
"TUW-245799";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-245799.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-245799-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-245799-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"100,00";"100,00";"100,00";"80,00";"40,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"100,00";"100,00";"100,00";"85,71";"55,04";"68,13";"50,32"
"TUW-247301";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-247301.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-247301-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-247301-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"0,00";"100,00";"100,00";"100,00";"81,82";"81,82"
"TUW-247741";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-247741.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-247741-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-247741-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"0,00";"80,00";"NA";"NA";"100,00";"57,14";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"58,82";"16,67";"25,00";"100,00";"69,70";"50,66";"45,54"
"TUW-247743";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-247743.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-247743-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-247743-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"NA";"66,67";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"0,00";"0,00";"0,00";"NA";"0,00";"0,00";"0,00";"0,00";"16,67";"18,18";"12,82"
"TUW-251544";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-251544.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-251544-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-251544-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"100,00";"100,00";"100,00";"100,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"54,55";"0,00";"0,00";"0,00";"85,71";"41,35";"42,66"
"TUW-252847";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-252847.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-252847-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-252847-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"NA";"83,33";"100,00";"83,33";"100,00";"83,33";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"100,00";"25,00";"100,00";"94,44";"80,34";"73,75";"64,63"
"TUW-255712";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-255712.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-255712-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-255712-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"NA";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"0,00";"79,25";"71,88";"64,89";"64,36"
"TUW-256654";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-256654.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-256654-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-256654-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"NA";"66,67";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"0,00";"0,00";"0,00";"12,50";"8,33";"5,56"
"TUW-257397";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-257397.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-257397-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-257397-xstream.xml"")";"Buchbeiträge";"100,00";"0,00";"100,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"66,67";"73,68";"76,92";"89,66";"99,06";"80,04";"83,91"
"TUW-257870";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-257870.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-257870-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\cermine\cermine-TUW-257870-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"100,00";"0,00";"80,00";"100,00";"100,00";"80,00";"80,00";"0,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"0,00";"NA";"0,00";"60,00";"53,57";"61,54";"46,67"
