"File";"Precision";"Recall";"F1"
"TUW-221215-ref5";"66,67";"20,00";"20,00"
"TUW-221215-ref6";"66,67";"20,00";"20,00"
"TUW-221215-ref7";"80,00";"40,00";"40,00"
"TUW-221215-ref8";"66,67";"50,00";"50,00"
"TUW-221215-ref12";"33,33";"11,11";"11,11"
"TUW-221215-ref13";"60,00";"30,00";"27,27"
"TUW-221215-ref14";"60,00";"30,00";"30,00"
"TUW-221215-ref16";"0,00";"0,00";"0,00"
"TUW-221215-ref17";"33,33";"14,29";"14,29"
"TUW-221215-ref18";"33,33";"16,67";"14,29"
"TUW-221215-ref19";"25,00";"10,00";"10,00"
"TUW-221215-ref21";"42,86";"33,33";"30,00"
"TUW-221215-ref22";"60,00";"50,00";"50,00"
"TUW-221215-ref23";"33,33";"22,22";"20,00"
"TUW-221215-ref24";"25,00";"16,67";"16,67"
"TUW-221215-ref25";"33,33";"12,50";"12,50"
"TUW-221215-ref26";"40,00";"20,00";"18,18"
"TUW-221215-ref27";"40,00";"22,22";"22,22"
"TUW-221215-ref28";"40,00";"22,22";"22,22"
"TUW-221215-ref29";"40,00";"18,18";"18,18"
"TUW-221215-ref30";"20,00";"10,00";"10,00"
"TUW-221215-ref31";"40,00";"20,00";"20,00"
"TUW-221215-ref34";"60,00";"30,00";"30,00"
"TUW-221215-ref36";"40,00";"20,00";"20,00"
"TUW-221215-ref37";"60,00";"30,00";"30,00"
"TUW-221215-ref39";"42,86";"30,00";"27,27"
"TUW-221215-ref40";"0,00";"0,00";"0,00"
"TUW-221215-ref42";"50,00";"37,50";"37,50"
"TUW-221215-ref44";"60,00";"30,00";"30,00"
"TUW-221215-ref45";"50,00";"27,27";"27,27"
"TUW-226016-ref1";"40,00";"28,57";"28,57"
"TUW-226016-ref2";"50,00";"40,00";"28,57"
"TUW-226016-ref6";"33,33";"14,29";"12,50"
"TUW-226016-ref7";"33,33";"14,29";"12,50"
"TUW-226016-ref10";"33,33";"25,00";"20,00"
"TUW-226016-ref11";"60,00";"37,50";"33,33"
"TUW-226016-ref12";"0,00";"0,00";"0,00"
"TUW-226016-ref13";"33,33";"16,67";"14,29"
"TUW-226016-ref14";"33,33";"12,50";"11,11"
"TUW-226016-ref15";"25,00";"16,67";"16,67"
"TUW-226016-ref16";"33,33";"14,29";"12,50"
"TUW-226016-ref18";"60,00";"50,00";"50,00"
"TUW-226016-ref19";"50,00";"50,00";"37,50"
"TUW-226016-ref20";"25,00";"14,29";"14,29"
"TUW-226016-ref22";"25,00";"20,00";"16,67"
"TUW-226016-ref23";"50,00";"33,33";"28,57"
"TUW-226016-ref25";"33,33";"16,67";"16,67"
"TUW-226016-ref26";"50,00";"37,50";"30,00"
"TUW-226016-ref27";"0,00";"0,00";"0,00"
"TUW-231707-ref1";"33,33";"25,00";"16,67"
"TUW-245799-ref1";"50,00";"42,86";"37,50"
"TUW-245799-ref2";"50,00";"36,36";"30,77"
"TUW-245799-ref3";"66,67";"33,33";"33,33"
"TUW-245799-ref4";"40,00";"28,57";"28,57"
"TUW-245799-ref6";"20,00";"14,29";"11,11"
"TUW-247743-ref1";"33,33";"20,00";"18,18"
"TUW-247743-ref2";"60,00";"30,00";"30,00"
"TUW-247743-ref3";"60,00";"37,50";"33,33"
"TUW-247743-ref5";"40,00";"20,00";"20,00"
"TUW-247743-ref6";"25,00";"14,29";"12,50"
"TUW-247743-ref7";"0,00";"0,00";"0,00"
"TUW-247743-ref8";"40,00";"20,00";"18,18"
"TUW-247743-ref9";"42,86";"42,86";"30,00"
"TUW-247743-ref10";"0,00";"0,00";"0,00"
"TUW-247743-ref11";"66,67";"50,00";"50,00"
"TUW-247743-ref12";"16,67";"10,00";"9,09"
"TUW-247743-ref13";"0,00";"0,00";"0,00"
"TUW-247743-ref14";"25,00";"12,50";"12,50"
"TUW-247743-ref17";"60,00";"42,86";"37,50"
"TUW-247743-ref18";"0,00";"0,00";"0,00"
"TUW-247743-ref19";"33,33";"22,22";"20,00"
"TUW-247743-ref20";"33,33";"11,11";"11,11"
"TUW-247743-ref21";"60,00";"37,50";"33,33"
"TUW-251544-ref1";"66,67";"40,00";"36,36"
"TUW-251544-ref4";"85,71";"66,67";"66,67"
"TUW-251544-ref6";"60,00";"50,00";"50,00"
"TUW-251544-ref11";"50,00";"33,33";"33,33"
"Average";"55,32";"40,15";"38,33"
