"File";"Precision";"Recall";"F1"
"TUW-140253-ref28";"0,00";"0,00";"0,00"
"TUW-140253-ref30";"0,00";"0,00";"0,00"
"TUW-140253-ref33";"0,00";"0,00";"0,00"
"TUW-140253-ref35";"0,00";"0,00";"0,00"
"TUW-140308-ref1";"0,00";"0,00";"0,00"
"TUW-140308-ref2";"0,00";"0,00";"0,00"
"TUW-140308-ref4";"0,00";"0,00";"0,00"
"TUW-140533-ref1";"0,00";"0,00";"0,00"
"TUW-140533-ref2";"0,00";"0,00";"0,00"
"TUW-140533-ref3";"0,00";"0,00";"0,00"
"TUW-140533-ref4";"0,00";"0,00";"0,00"
"TUW-140533-ref5";"0,00";"0,00";"0,00"
"TUW-140533-ref7";"0,00";"0,00";"0,00"
"TUW-140533-ref8";"0,00";"0,00";"0,00"
"TUW-140533-ref9";"0,00";"0,00";"0,00"
"TUW-140533-ref10";"0,00";"0,00";"0,00"
"TUW-140533-ref11";"0,00";"0,00";"0,00"
"TUW-140533-ref12";"0,00";"0,00";"0,00"
"TUW-140533-ref13";"0,00";"0,00";"0,00"
"TUW-140533-ref14";"0,00";"0,00";"0,00"
"TUW-140533-ref17";"0,00";"0,00";"0,00"
"TUW-140533-ref19";"0,00";"0,00";"0,00"
"TUW-140533-ref20";"0,00";"0,00";"0,00"
"TUW-140533-ref22";"0,00";"0,00";"0,00"
"TUW-140533-ref23";"0,00";"0,00";"0,00"
"TUW-140533-ref24";"0,00";"0,00";"0,00"
"TUW-140533-ref25";"0,00";"0,00";"0,00"
"TUW-140533-ref29";"0,00";"0,00";"0,00"
"TUW-140533-ref30";"0,00";"0,00";"0,00"
"TUW-140533-ref31";"0,00";"0,00";"0,00"
"TUW-140533-ref32";"0,00";"0,00";"0,00"
"TUW-140533-ref33";"0,00";"0,00";"0,00"
"TUW-140533-ref34";"0,00";"0,00";"0,00"
"TUW-140533-ref36";"0,00";"0,00";"0,00"
"TUW-140533-ref37";"0,00";"0,00";"0,00"
"TUW-140533-ref38";"0,00";"0,00";"0,00"
"TUW-140533-ref39";"0,00";"0,00";"0,00"
"TUW-140867-ref1";"0,00";"0,00";"0,00"
"TUW-140867-ref2";"0,00";"0,00";"0,00"
